Source,Target,Weight
64397,6066,.1800012
7640,7652,.059997804
28147,2504,.11100578
29659,2294,.12999731
14849,19349,.19000001
29659,19349,.1232813
3781,3955,.15400602
9511,30034,.41212121
62652,61552,.31999373
8562,10422,.19042599
9511,6152,.09993685
9511,31666,.11114304
22239,62730,.22481441
3781,6774,.15851639
3781,7077,.10201896
3781,4159,.083983965
3781,8972,.13498077
25554,4159,.15974529
66447,10984,.10007893
3781,4961,.11301049
7336,6864,.25733307
23067,1164,.27002862
23067,6864,.12995459
25773,63919,.13000005
61087,29910,.14003418
63684,63919,.1999837
23282,11259,.15001139
63684,2184,.13425209
31532,24779,.045383912
8759,6066,.22089368
20800,6066,1
22239,7648,.66171789
25441,6066,.068914831
61552,6066,.15971445
61684,6066,.036768321
62420,6066,.15999556
62652,6066,.22743528
63520,25807,.14642693
65552,6066,.11998142
14113,11278,.20997737
14113,24315,.1
3684,25157,.1578351
28064,29011,.12337131
12329,5047,.011069573
10422,11259,.085790165
28203,14152,.48102447
8334,7154,.20620494
3946,6066,.13677756
5253,11636,.2105736
5253,9135,.14756513
15761,11259,.12385055
21534,6066,.30793142
6268,3022,.10360023
6268,4839,.068478197
6268,5073,.08944492
6513,4839,.10271572
21542,3813,.096537024
21542,11259,.25937262
13611,7154,.17280123
12581,2817,.059647664
30005,9545,.017794222
30005,24608,.031624384
12581,6066,.040467449
12581,19349,.025479823
10382,11636,.10932397
25747,5073,.085999772
63694,5073,.14814292
61300,1209,.1
61300,1945,.031889867
3372,10618,.099994838
29146,3282,.83051389
4199,4839,.051510714
25918,10301,.1
14565,63919,.090000816
29146,6066,.49170101
11580,5047,.16663998
24795,100049,.070116393
30122,6565,.05000161
22772,4839,.1
25929,3022,.63551712
9619,10983,.1244094
5549,4839,.14499414
9771,3022,.12041191
9771,4839,.25165197
9771,5073,.10293607
11465,6307,.20171858
24382,11259,.28877413
24537,6928,.28327954
29065,6307,.21600088
11531,11259,.15407616
13148,11259,.11977734
25015,11259,.28753826
25046,11259,.21232481
25326,11259,.23538348
29065,11259,.1000021
117178,11259,.16486703
6527,2991,.12910607
2975,4839,.11558848
2975,5073,.1351448
60882,4839,1
22466,5680,.58605748
24969,5680,.1
24969,3813,.1
24969,11259,.092825018
22466,6781,.15411747
61690,5047,.10432681
12788,3022,.10927953
12788,4839,.1
15135,3022,.74831855
24953,4839,.27763361
13354,8044,.1
11678,6307,.10718904
3547,11259,.34123757
4322,3813,.15130125
4322,11259,.51611239
22373,3813,.11027838
27828,11259,.13628019
30964,3813,.048711941
62901,2184,.30237791
30964,5458,.24083489
29350,20031,.064110786
29396,3229,.049015451
112874,10388,.47443622
3705,7585,.2880505
31687,7585,.11137713
30625,10301,.061030235
29350,5492,.090753168
3229,1318,.19120926
10388,10984,.14925537
24543,10984,.13309009
28910,10984,.12132578
30576,10984,.10199863
61402,10984,.10998627
62750,10984,.021998575
64356,10984,1
3156,4961,.1464339
3705,1485,.062617943
3705,6864,.068989664
4140,221616,.14751278
6152,6864,.10270152
10388,8044,.23057631
15200,2146,.12632501
16419,2146,.1
16419,8044,.1
16419,10980,.1
20903,4961,.34065008
22170,8044,.10000376
25619,6864,.55671889
28848,2146,.5500837
28848,8044,.1
28848,8286,.1
28910,6864,.1532542
28910,63825,.083649248
29350,4961,.019999584
29822,1485,.25010264
30576,4961,.13635619
30576,8287,.10985576
60822,1485,.17506842
60822,2146,.17245294
60822,10980,.2003582
61646,1485,.12806958
61646,2146,.093385071
62750,6864,.72156972
62840,1485,.1
62840,8044,.3373729
61426,22263,1
13015,12171,.098000951
13015,14895,.11599824
